,level_0,energy_consumption_per_annum
282382,1342028,167.802322083425
196299,191928,196.58710660073575
704592,1379390,279.5830443617923
667656,672670,255.38944782169077
430986,290090,201.75013988944607
507379,171490,266.64740953404294
527875,795065,159.99875474838723
451515,551921,392.46439828400463
358218,1405644,451.40555983254205
385806,1375007,241.3880515956185
528194,542348,119.73801263666982
881182,1459715,217.1080308737362
890972,619891,308.5518581772634
156709,1143429,362.89352236811794
199124,1025309,436.6575935130245
976503,172871,237.0022290230737
761151,1146342,210.08570693704047
880731,963443,318.9034609222672
179688,767604,327.245422090003
610599,798007,302.2146759090939
663674,1192953,308.5783823755338
15648,1184960,99.72288120171402
67701,964600,327.69891182507433
145075,128369,274.5325518759679
872480,353365,97.03594087802684
201742,1393056,256.05336202698504
363554,557489,201.9934601361221
754911,647361,186.57398643347636
46981,1302116,269.20433906636055
798604,1426499,306.9212200796153
261534,276215,203.1246730249928
278026,253773,117.41652915880834
415598,494545,228.92102629626365
595003,828934,340.2772101341416
962485,1394496,267.4587142401703
379356,554045,173.03508173913986
213375,1373139,123.24998634592546
939789,602669,256.4745957287414
977875,1431660,288.8619828406848
124912,951380,385.1612694267942
94629,134762,194.1527173425046
341304,501154,385.5521214330816
205267,912701,187.61857769128977
495535,822275,121.0354310014449
254192,785594,147.87817005942549
540899,988296,374.91532111191225
291380,1188575,422.60348701703305
898043,1329289,110.080181888427
49756,190178,372.3933755019843
352943,671625,208.63474029715536
447128,1023851,196.84982856628903
36023,981593,203.75311467959676
662833,110582,300.9450251850482
884769,785035,319.41872884481336
539787,1018068,439.0539271601736
836281,1369468,176.95605907652975
679910,114641,333.04945381977944
57972,422614,168.49500145466678
26444,578182,319.2082730703954
293456,679927,193.65436985851792
2637,1135163,224.27456460027545
777990,1260611,129.0508621777982
974707,163843,181.99941952189008
48008,737907,320.9093055309884
673497,1312259,225.26856733646443
574049,750762,375.5519173152369
130820,139522,270.0908433587342
300729,1378554,435.1078264168701
169792,767200,402.70277428394905
184865,1132995,271.1394645064286
134204,142045,136.30394298677834
400579,562610,196.6815757572068
739162,1256130,174.55536346492318
546025,1245698,295.51908239751685
6032,328014,116.99491615357718
564846,1139265,90.74127965328913
251439,646230,154.1342402489973
559994,1151400,216.75302212373504
280913,857251,51.2729621857128
782254,540198,164.75608802095212
329311,1364801,125.90712351490669
481999,648564,417.9721550093047
669504,1125369,113.75960580910451
652577,1503422,114.46974496457804
758760,1373794,251.5184170521604
933075,1429186,291.629637046242
374531,587403,142.88642991855556
822569,1236093,187.7297081192109
443292,304317,249.10200746884792
53051,92372,401.2324486565215
700756,1110270,226.29015534605105
792024,1172557,385.6652557979304
831033,695036,145.97050957939155
478154,1208287,116.41129663105366
334773,1124862,120.15119020440925
27415,948797,402.03742804573903
82558,415243,443.7062077425585
202575,631022,343.9172780353287
955058,1230860,158.49554342373813
794392,1285508,177.5651958959603
179450,961807,509.0142033601928
638582,1398651,337.44623350328675
889021,1046265,260.6032599396283
530071,1453797,317.416517165027
841723,163821,182.29710836354255
878799,490679,236.8300734439182
446248,451872,243.79399774840596
885449,1227576,168.6885440826727
533439,1091252,182.14307872427963
705163,188340,391.65504425966446
198342,2311,214.2807966209704
1005009,1326115,132.2657119815582
568271,1313927,220.17525483534249
707603,144423,70.05800447760535
641138,39670,116.24323728293096
643584,461913,225.928088406646
76305,518581,354.0438371947004
664170,430802,319.4856895879815
58332,585618,232.5580695570534
143933,1002674,185.94684751341305
913799,1406255,184.5064702043
181092,334850,212.4949018924228
455101,1149198,176.38088214336597
582286,249793,308.83905657828285
9174,630238,175.98452922720054
344128,325436,246.4650918070546
847813,348113,271.11251251446305
11497,575127,249.45290027770668
979990,291674,131.46486553110404
413714,325681,103.77764156360452
622968,148323,82.05196070886839
166107,398992,233.4427843828198
20898,491734,196.48135959037572
864193,938942,205.03029316856788
42622,891968,341.8407426934618
53771,1110540,195.67431652552597
785342,1133977,159.41519388765056
168253,91201,150.3185668264377
427089,548644,154.38049225610888
499707,1045890,387.9344953310397
265760,1056692,222.9747024115753
591799,504756,181.5872106317692
857651,844808,190.32512379469588
471105,653256,301.6303696641286
886696,1456703,245.80660021107343
991107,1430395,162.62702084915583
654976,1021854,136.42739958583732
626784,603125,172.07648252828704
188706,258077,278.69323472328017
606176,663381,88.61710345135609
29733,1075591,199.1844791348305
582714,873329,107.32164622153454
544422,613109,272.47086366484086
772541,1469577,279.9561246116077
232550,1385038,377.7528060105351
454905,1250909,232.2412968880793
301975,1249423,411.9301088370498
686489,1154875,355.1229825517379
821247,116354,275.5843607578441
968358,346259,216.20970609308245
791382,922966,169.62945420643393
319369,770843,326.11746340600223
865020,1304234,224.99921853200303
96437,1154659,388.23356900533054
928760,835644,311.3212599370773
527516,1164176,267.8053516467852
545009,535484,650.6610861951131
130900,1234779,147.4068456863558
280541,79776,140.90410486360372
674274,1459054,393.868472309786
695085,537572,322.1444043464563
566224,1146465,316.6395077680773
576068,423225,431.4043130245376
883744,971321,260.38171576635466
148468,1369975,141.83927449555506
602469,1131461,124.14300035352372
840744,641095,222.27401740409212
335682,687344,412.4826674999057
192729,440575,429.75421787169313
787797,1307758,370.6810719869054
950962,890137,217.789642541305
855340,212489,202.64289546163604
82135,1370234,134.8863575659976
500527,496062,290.4268329858551
88771,1052357,234.9150512296113
486224,840259,472.9838342690728
31698,309942,326.6761086045853
237307,640587,257.97865790523565
965339,973134,216.28846633795936
787990,1220052,103.97254999885796
547114,87080,273.8144117475503
743294,981711,305.2410198540352
532698,1368566,285.768568237506
480272,470469,314.177201360552
323086,752576,263.9818330034757
728940,231939,117.3774865230972
924520,506906,264.55954473130464
228743,1032436,238.6663376770936
90225,1137669,190.28252002336703
181194,3697,106.35860038051732
929233,1310202,231.7380630924208
923464,505803,383.2894563066758
428099,937274,197.2677369878064
730745,743048,282.2238794093346
363409,974259,131.3679033693023
514063,134293,154.78239547482755
570022,1468021,217.63058432692856
279026,1407976,318.4326818584679
886729,860153,185.48199290114948
799239,112735,180.88667726939457
981393,196785,208.8815557462892
879814,515516,167.64589413491825
115174,980373,92.72220681026582
548479,490905,156.18837366830556
820325,584682,156.14750472203306
478197,71724,260.46947608748115
651614,1038151,139.43914649688278
953042,238414,128.50600088976157
912507,863375,229.57953366099807
17452,211829,182.7449084870838
708430,1211675,131.969936597727
361544,1113338,447.80895990856175
548181,591183,170.70773584504894
279324,1375423,215.98763534276543
729874,407340,229.54301339758013
460205,1412526,324.5350707661996
681108,118094,128.78637181312484
499771,219037,159.25556349384684
820966,822801,274.75034917495145
445850,1410927,477.4959329286157
396373,983697,314.49054293991844
608193,844160,297.61681030498374
334768,1412028,461.8778484533856
614378,803427,214.8636875393765
993385,1046514,518.8011351632244
179366,460087,363.2771472160613
103349,664105,265.40988543233914
103548,347895,235.9547521984459
360482,485806,263.69463987401593
770924,1432695,375.4715214344503
535739,238862,293.9640674055436
136162,189701,297.0929406218996
58021,1327562,300.80887084650993
599227,477373,315.56516603207933
347179,342056,64.87602825373435
961886,831230,199.53315637314213
925109,591113,91.14977840874198
190760,376133,185.6716452161372
575697,1291085,237.63671194102025
984178,356367,290.0833022279922
577752,915775,478.98754372985616
821334,1116526,210.8775862112927
208559,440413,556.2996975039233
631873,403077,406.7143191717705
668028,497602,228.4510749984058
210678,1341076,375.4610624034896
144005,1506633,300.12334104701887
304293,1108290,232.68828773020843
495409,709698,238.7775386564995
856649,493363,306.513050416253
475401,607594,194.61939116012888
314435,1213911,149.5707348174227
708974,935167,291.40486428818417
12624,659594,148.7701191577361
425157,921977,136.38057051929604
528622,111962,225.55135703240865
793791,1160273,165.65888878096763
545710,47970,140.0695099883216
512743,868203,154.4647822301671
281224,217343,270.95432308512744
85398,1274199,87.74824626811292
603477,1128289,199.7884239417698
108510,721332,267.71726441950574
859973,597863,90.46646494276186
924600,1110441,437.2976557136213
817630,918360,342.69357037201155
194080,1212295,185.4632028631605
868713,873671,205.25896563694897
615465,863856,370.5345494125119
501680,1021461,167.68537257499958
207858,1356617,335.4629484470623
201891,737066,127.7173378652595
307494,92977,340.32920122286095
487602,1072805,205.2680523137705
639402,695723,157.80925800220228
496096,314230,612.7631216290611
615449,1478393,179.99843870012495
313488,269316,121.7937314499922
435154,775382,99.5475799721192
35009,602905,132.29560632673267
832719,1155577,193.3208101916018
563312,977098,302.0494826450587
466716,793561,561.9862153469104
414356,648218,223.7540382802369
221023,377408,272.44216383890813
977220,1305521,364.39287034168433
515215,1240334,178.4398886111276
380556,1202491,121.1013150898481
994804,1023295,341.97531201238564
268174,1279468,168.29934589959703
759192,284911,216.5909975273903
269070,288232,254.8966325675596
355376,716542,605.2329065323454
515133,487895,314.17750518539776
705954,811144,238.15367217855777
728162,1156041,137.69243239911253
248221,1174285,186.8000116188128
249081,759445,355.81781137928084
241520,22751,217.6375078629897
290230,217943,318.67378430308975
201383,239289,214.85435420895448
169724,315092,301.44026146913257
699995,19896,105.4078686633354
146804,1053394,222.27882779523853
99843,290288,260.412443637858
616083,1080493,254.17000861751688
260232,1206336,251.40855292270464
883438,1193631,307.51271908836657
761388,372847,234.65665471879797
931640,1340510,144.87960859451664
432390,736770,141.23267992600398
262400,703897,165.21762554064514
589972,1508346,392.4189871130888
885850,536340,386.165039761199
570743,208413,201.69643521914887
879477,849849,199.18955318688853
826373,455207,166.75075516180283
548799,1189386,183.90286600422505
641491,24784,178.38997796353055
613951,458343,197.2588226645702
812438,853765,214.27155954579845
824932,973714,276.74876226078567
589694,1219846,199.72074957132676
758494,562905,236.2194080301334
520906,1475175,211.04618001335564
808125,973749,194.34132393822543
802114,1217277,178.82942620364412
840152,580952,229.73823131690477
190294,1196986,155.85361717719235
11914,210413,208.75207855512645
922578,14726,131.3077235584774
103590,1384950,90.9370352157419
656351,231334,222.26881216149368
869579,1355643,155.97388588874196
965965,377163,160.28253353867836
527741,1453880,434.592169439562
158376,1247745,145.9419862498024
84564,1228737,158.36384806680752
914284,982079,126.69676148008712
272369,248917,545.103739496524
90219,696132,278.7664832474439
83759,954676,256.9451999819556
619153,213274,378.0448351923274
396401,521711,277.5687641207989
345502,653064,304.6063636655228
270085,960454,470.9668104361691
730334,368154,224.68854183501745
888780,732288,330.8133359701985
35414,57585,296.2072158557515
401784,5505,248.22356240703007
287569,514034,160.20744347369123
22024,1141848,162.1287103809463
55402,1141466,249.2732490387872
157113,839121,379.9391545602099
975990,599306,234.51176061937215
318175,942238,194.663690924962
505631,950443,490.5586973186707
970974,85920,119.544046141486
59849,70263,305.12111616174093
321290,1404102,155.07220969522928
817808,1247445,155.16490131909063
769269,1055040,182.14658506739704
245756,29433,455.9000423108322
848762,897470,422.1912204715594
922962,765606,250.165786820496
213453,1500920,277.1606749024973
127799,419275,318.694819528284
390646,1452988,280.6545906996771
86893,935556,189.12344124733903
495752,179417,202.9556914293385
591869,364049,232.0106140237771
716363,824909,274.9746160895922
91772,889822,181.30607438144472
493230,495182,281.28066344223265
264002,850897,220.0017818143859
103269,12835,77.14211235212366
731909,960118,141.83797233817336
789507,187198,279.65827385726334
922063,1428240,231.6375104040788
746634,1354639,209.54767567843373
684093,30917,304.07189817552523
193760,238582,332.3105136048125
602810,636958,258.9775581668682
264237,521745,385.0764331493036
931490,11836,207.5742067312496
555125,749626,288.74425207153
914434,691942,175.9820784607653
155594,492891,150.21609218313858
727730,166646,307.9481895279775
518013,462455,70.97131099114713
265298,434888,217.91593548972264
368589,1007076,304.8475099343343
418689,930972,231.57535221830537
929418,182258,192.1569498098677
89698,818745,126.65228239177024
